hotel_id,Hotel Property,Arrival Date,Year,Arrival Months,Seasons,country,available Rooms,Room Sold,occupancy,ADR,market_segment,distribution_channel,to_name,company,Revenue,customer_type,lead_time,reservation_status_date,Reservation Status
4,Michamvi Property,17/01/19,2019,Jan,Shoulder Season,CH,18,18,1,181.27,Leisure,TA/TO,Oceanic Travels,Company B,3262.78,Transite,98,13/01/19,Canceled
7,Mwezi Property,17/01/19,2019,Jan,Shoulder Season,DE,22,21,1,160.37,Group,TA/TO,Sunset Ltd,Company A,3367.84,Transite,38,12/01/19,Confirmed
3,Nur Property,17/01/19,2019,Jan,Shoulder Season,AT,17,18,1.1,173.65,Corporate,OTA,Oceanic Travels,Company A,3125.71,Transite,22,25/12/18,Confirmed
1,Kasha Property,18/01/19,2019,Jan,Shoulder Season,UK,6,6,1,545.83,Corporate,Website,TO Africa,,3275.01,Transite,138,30/12/18,No Show
2,Casa Property,18/01/19,2019,Jan,Shoulder Season,IE,14,15,1.1,173.35,Business,OTA,TO Africa,Company A,2600.22,Transite,89,05/01/19,Confirmed
6,Fun Property,18/01/19,2019,Jan,Shoulder Season,HU,20,22,1.1,180.47,Business,Direct,TO Africa,Company B,3970.36,Transite,146,28/12/18,No Show
5,Loop Property,18/01/19,2019,Jan,Shoulder Season,DK,17,18,1.1,200.29,Leisure,OTA,TO Africa,Company C,3605.19,Transite,42,26/12/18,Canceled
4,Michamvi Property,18/01/19,2019,Jan,Shoulder Season,IE,18,19,1.1,199.58,Leisure,Direct,ZanziTours,Company A,3792.06,Transite,20,23/12/18,Confirmed
7,Mwezi Property,18/01/19,2019,Jan,Shoulder Season,LV,22,24,1.1,191.76,Leisure,Website,Sunset Ltd,Company B,4602.35,Transite,144,27/12/18,No Show
3,Nur Property,18/01/19,2019,Jan,Shoulder Season,IN,17,18,1.1,148.08,Leisure,TA/TO,ZanziTours,Company B,2665.45,Transite,114,30/12/18,Confirmed
1,Kasha Property,19/01/19,2019,Jan,Shoulder Season,BR,6,6,1,499.14,Business,Website,TO Africa,Company C,2994.86,Transite,15,06/01/19,Canceled
2,Casa Property,19/01/19,2019,Jan,Shoulder Season,AE,14,15,1.1,168.89,Corporate,Group,Oceanic Travels,,2533.37,Transite,97,31/12/18,No Show
6,Fun Property,19/01/19,2019,Jan,Shoulder Season,IE,20,22,1.1,177.64,Group,Website,Sunset Ltd,Company B,3908.17,Transite,81,23/12/18,Canceled
5,Loop Property,19/01/19,2019,Jan,Shoulder Season,AT,17,18,1.1,197.68,Group,TA/TO,Sunset Ltd,Company A,3558.22,Transite,6,08/01/19,Canceled
4,Michamvi Property,19/01/19,2019,Jan,Shoulder Season,DE,18,19,1.1,172.89,Corporate,Group,TO Africa,,3284.87,Transite,1,06/01/19,Canceled
7,Mwezi Property,19/01/19,2019,Jan,Shoulder Season,CH,22,23,1,174.93,Business,OTA,Oceanic Travels,Company B,4023.44,Transite,106,11/01/19,Canceled
3,Nur Property,19/01/19,2019,Jan,Shoulder Season,DK,17,18,1.1,167.74,Business,Group,ZanziTours,Company C,3019.28,Transite,47,20/12/18,No Show
1,Kasha Property,20/01/19,2019,Jan,Shoulder Season,UK,6,6,1,475.53,Group,OTA,ZanziTours,Company A,2853.18,Transite,146,24/12/18,Confirmed
2,Casa Property,20/01/19,2019,Jan,Shoulder Season,ZA,14,15,1.1,174.83,Business,Website,ZanziTours,Company A,2622.41,Transite,42,05/01/19,Confirmed
6,Fun Property,20/01/19,2019,Jan,Shoulder Season,AT,20,22,1.1,148.93,Leisure,OTA,Oceanic Travels,Company A,3276.36,Transite,72,25/12/18,Confirmed
5,Loop Property,20/01/19,2019,Jan,Shoulder Season,CN,17,18,1.1,180.31,Leisure,TA/TO,Sunset Ltd,Company A,3245.56,Transite,42,10/01/19,No Show
4,Michamvi Property,20/01/19,2019,Jan,Shoulder Season,UK,18,19,1.1,150.39,Corporate,OTA,TO Africa,Company A,2857.43,Transite,61,22/12/18,Canceled
7,Mwezi Property,20/01/19,2019,Jan,Shoulder Season,NL,22,24,1.1,156.03,Group,TA/TO,ZanziTours,Company B,3744.83,Transite,45,14/01/19,Confirmed
3,Nur Property,20/01/19,2019,Jan,Shoulder Season,AT,17,18,1.1,189.17,Group,OTA,ZanziTours,Company C,3405.03,Transite,39,29/12/18,Canceled
1,Kasha Property,21/01/19,2019,Jan,Shoulder Season,HU,6,6,1,581.96,Corporate,OTA,Sunset Ltd,,3491.74,Transite,95,01/01/19,Canceled
2,Casa Property,21/01/19,2019,Jan,Shoulder Season,BE,14,15,1.1,157.9,Corporate,OTA,Sunset Ltd,,2368.49,Transite,146,03/01/19,Canceled
6,Fun Property,21/01/19,2019,Jan,Shoulder Season,CA,20,22,1.1,179.74,Corporate,OTA,Sunset Ltd,,3954.35,Transite,150,17/01/19,Canceled
5,Loop Property,21/01/19,2019,Jan,Shoulder Season,LV,17,18,1.1,190.42,Leisure,Website,Sunset Ltd,Company B,3427.61,Transite,69,23/12/18,Canceled
4,Michamvi Property,21/01/19,2019,Jan,Shoulder Season,SI,18,19,1.1,199.64,Group,Website,Oceanic Travels,Company A,3793.09,Transite,178,23/12/18,No Show
7,Mwezi Property,21/01/19,2019,Jan,Shoulder Season,DK,22,24,1.1,153.63,Corporate,OTA,TO Africa,Company C,3687.24,Transite,48,09/01/19,No Show
3,Nur Property,21/01/19,2019,Jan,Shoulder Season,AU,17,18,1.1,203.9,Group,Website,Sunset Ltd,Company C,3670.19,Transite,47,10/01/19,No Show
1,Kasha Property,22/01/19,2019,Jan,Shoulder Season,IN,6,6,1,459.63,Leisure,OTA,Oceanic Travels,Company A,2757.77,Transite,18,18/01/19,Confirmed
2,Casa Property,22/01/19,2019,Jan,Shoulder Season,NL,14,15,1.1,173.5,Leisure,Website,Oceanic Travels,Company B,2602.55,Transite,92,14/01/19,Confirmed
6,Fun Property,22/01/19,2019,Jan,Shoulder Season,DE,20,22,1.1,181.84,Business,OTA,Sunset Ltd,Company B,4000.58,Transite,109,06/01/19,Confirmed
5,Loop Property,22/01/19,2019,Jan,Shoulder Season,BR,17,18,1.1,199.05,Group,OTA,Sunset Ltd,Company B,3582.99,Transite,45,18/01/19,Confirmed
4,Michamvi Property,22/01/19,2019,Jan,Shoulder Season,DK,18,19,1.1,196.3,Group,OTA,Sunset Ltd,Company C,3729.75,Transite,65,26/12/18,Canceled
7,Mwezi Property,22/01/19,2019,Jan,Shoulder Season,AT,22,24,1.1,180.09,Group,TA/TO,Sunset Ltd,Company B,4322.21,Transite,162,02/01/19,No Show
3,Nur Property,22/01/19,2019,Jan,Shoulder Season,IN,17,18,1.1,205.72,Leisure,OTA,Sunset Ltd,Company B,3703.02,Transite,136,30/12/18,No Show
1,Kasha Property,23/01/19,2019,Jan,Shoulder Season,BG,6,6,1,600.2,Group,TA/TO,Oceanic Travels,Company C,3601.2,Transite,110,30/12/18,Confirmed
2,Casa Property,23/01/19,2019,Jan,Shoulder Season,FR,14,14,1,196.33,Group,OTA,ZanziTours,Company C,2748.61,Transite,29,22/01/19,Canceled
6,Fun Property,23/01/19,2019,Jan,Shoulder Season,IE,20,22,1.1,179.55,Group,OTA,Oceanic Travels,,3950.12,Transite,147,11/01/19,No Show
5,Loop Property,23/01/19,2019,Jan,Shoulder Season,EE,17,18,1.1,169.77,Corporate,Website,Oceanic Travels,Company A,3055.87,Transite,155,24/12/18,Canceled
4,Michamvi Property,23/01/19,2019,Jan,Shoulder Season,NL,18,19,1.1,190.3,Corporate,OTA,Oceanic Travels,,3615.63,Transite,19,11/01/19,Confirmed
7,Mwezi Property,23/01/19,2019,Jan,Shoulder Season,DE,22,24,1.1,169.95,Leisure,Direct,ZanziTours,Company B,4078.83,Transite,138,07/01/19,Canceled
3,Nur Property,23/01/19,2019,Jan,Shoulder Season,BE,17,18,1.1,166.7,Group,Direct,TO Africa,,3000.6,Transite,55,19/01/19,No Show
1,Kasha Property,24/01/19,2019,Jan,Shoulder Season,CA,6,6,1,499.97,Group,Group,Oceanic Travels,Company B,2999.81,Transite,96,05/01/19,Confirmed
2,Casa Property,24/01/19,2019,Jan,Shoulder Season,SI,14,15,1.1,174.39,Business,OTA,Sunset Ltd,Company C,2615.78,Transite,126,16/01/19,Confirmed
6,Fun Property,24/01/19,2019,Jan,Shoulder Season,BG,20,22,1.1,190.46,Group,Corporate,ZanziTours,Company C,4190.03,Transite,80,23/01/19,Confirmed
5,Loop Property,24/01/19,2019,Jan,Shoulder Season,LV,17,18,1.1,187.69,Leisure,Website,Sunset Ltd,,3378.44,Transite,94,10/01/19,No Show
4,Michamvi Property,24/01/19,2019,Jan,Shoulder Season,UK,18,19,1.1,185.76,Business,OTA,ZanziTours,Company B,3529.37,Transite,59,09/01/19,Canceled
7,Mwezi Property,24/01/19,2019,Jan,Shoulder Season,LT,22,24,1.1,191.41,Business,Direct,ZanziTours,,4593.89,Transite,117,02/01/19,Confirmed
3,Nur Property,24/01/19,2019,Jan,Shoulder Season,NL,17,18,1.1,151.88,Business,Direct,ZanziTours,Company A,2733.78,Transite,121,08/01/19,Canceled
1,Kasha Property,25/01/19,2019,Jan,Shoulder Season,CZ,6,6,1,542.55,Leisure,OTA,Oceanic Travels,,3255.3,Transite,33,30/12/18,Confirmed
2,Casa Property,25/01/19,2019,Jan,Shoulder Season,FR,14,15,1.1,170.82,Leisure,Direct,TO Africa,Company B,2562.34,Transite,81,24/01/19,No Show
6,Fun Property,25/01/19,2019,Jan,Shoulder Season,HU,20,22,1.1,186.82,Leisure,OTA,Oceanic Travels,Company A,4110,Transite,67,31/12/18,Canceled
5,Loop Property,25/01/19,2019,Jan,Shoulder Season,BE,17,18,1.1,164.45,Business,OTA,TO Africa,Company B,2960.05,Transite,101,21/01/19,Confirmed
4,Michamvi Property,25/01/19,2019,Jan,Shoulder Season,NL,18,19,1.1,157.66,Leisure,OTA,Sunset Ltd,Company C,2995.48,Transite,100,11/01/19,Canceled
7,Mwezi Property,25/01/19,2019,Jan,Shoulder Season,NL,22,24,1.1,175.28,Group,OTA,Oceanic Travels,Company C,4206.71,Transite,55,23/01/19,Canceled
3,Nur Property,25/01/19,2019,Jan,Shoulder Season,BR,17,18,1.1,182.63,Corporate,Group,Sunset Ltd,Company B,3287.41,Transite,79,05/01/19,Confirmed
1,Kasha Property,26/01/19,2019,Jan,Shoulder Season,UK,6,6,1,493.6,Leisure,OTA,ZanziTours,Company B,2961.61,Transite,107,25/01/19,No Show
2,Casa Property,26/01/19,2019,Jan,Shoulder Season,SK,14,15,1.1,166.68,Corporate,Group,ZanziTours,,2500.23,Transite,82,24/01/19,Confirmed
6,Fun Property,26/01/19,2019,Jan,Shoulder Season,BR,20,22,1.1,194.02,Business,OTA,Sunset Ltd,Company A,4268.51,Transite,79,08/01/19,Canceled
5,Loop Property,26/01/19,2019,Jan,Shoulder Season,US,17,18,1.1,195.46,Business,Direct,ZanziTours,Company B,3518.21,Transite,42,18/01/19,No Show
4,Michamvi Property,26/01/19,2019,Jan,Shoulder Season,BE,18,19,1.1,174.61,Group,Website,Sunset Ltd,,3317.56,Transite,33,05/01/19,Canceled
7,Mwezi Property,26/01/19,2019,Jan,Shoulder Season,CZ,22,24,1.1,148.01,Business,Direct,ZanziTours,,3552.13,Transite,64,11/01/19,No Show
3,Nur Property,26/01/19,2019,Jan,Shoulder Season,LU,17,18,1.1,186.04,Corporate,Direct,TO Africa,Company A,3348.64,Transite,91,23/01/19,No Show
1,Kasha Property,27/01/19,2019,Jan,Shoulder Season,DK,6,6,1,522.54,Business,Website,TO Africa,Company A,3135.22,Transite,2,07/01/19,No Show
2,Casa Property,27/01/19,2019,Jan,Shoulder Season,BR,14,15,1.1,163.8,Business,OTA,Sunset Ltd,Company A,2457.01,Transite,117,19/01/19,No Show
6,Fun Property,27/01/19,2019,Jan,Shoulder Season,IE,20,22,1.1,184.05,Group,OTA,Sunset Ltd,,4049.2,Transite,41,12/01/19,Canceled
5,Loop Property,27/01/19,2019,Jan,Shoulder Season,ZA,17,18,1.1,159.23,Leisure,OTA,ZanziTours,Company A,2866.17,Transite,66,29/12/18,Canceled
4,Michamvi Property,27/01/19,2019,Jan,Shoulder Season,CA,18,18,1,186.45,Leisure,OTA,Sunset Ltd,,3356.14,Transite,48,03/01/19,No Show
7,Mwezi Property,27/01/19,2019,Jan,Shoulder Season,AT,22,24,1.1,174.25,Leisure,Website,Sunset Ltd,,4182.07,Transite,90,07/01/19,Canceled
3,Nur Property,27/01/19,2019,Jan,Shoulder Season,AT,17,18,1.1,193.41,Group,OTA,TO Africa,Company C,3481.47,Transite,104,11/01/19,Canceled
1,Kasha Property,28/01/19,2019,Jan,Shoulder Season,CH,6,6,1,475.52,Leisure,OTA,Oceanic Travels,,2853.14,Transite,54,04/01/19,Canceled
2,Casa Property,28/01/19,2019,Jan,Shoulder Season,LT,14,13,0.9,154.11,Leisure,Direct,TO Africa,,2003.46,Transite,28,22/01/19,Canceled
6,Fun Property,28/01/19,2019,Jan,Shoulder Season,DE,20,22,1.1,193.62,Corporate,TA/TO,Sunset Ltd,,4259.56,Transite,85,13/01/19,Canceled
5,Loop Property,28/01/19,2019,Jan,Shoulder Season,ZA,17,18,1.1,167.21,Corporate,TA/TO,Sunset Ltd,Company A,3009.82,Transite,50,11/01/19,Confirmed
4,Michamvi Property,28/01/19,2019,Jan,Shoulder Season,AT,18,19,1.1,168.02,Leisure,Website,Oceanic Travels,Company C,3192.42,Transite,167,16/01/19,No Show
7,Mwezi Property,28/01/19,2019,Jan,Shoulder Season,BR,22,22,1,199.81,Group,OTA,Sunset Ltd,Company B,4395.82,Transite,37,03/01/19,Confirmed
3,Nur Property,28/01/19,2019,Jan,Shoulder Season,FR,17,18,1.1,188.03,Corporate,OTA,TO Africa,Company A,3384.61,Transite,52,22/01/19,No Show
1,Kasha Property,29/01/19,2019,Jan,Shoulder Season,IE,6,6,1,556.28,Business,OTA,ZanziTours,Company B,3337.7,Transite,3,24/01/19,No Show
2,Casa Property,29/01/19,2019,Jan,Shoulder Season,LU,14,15,1.1,188.8,Business,TA/TO,TO Africa,Company C,2831.93,Transite,30,16/01/19,Confirmed
6,Fun Property,29/01/19,2019,Jan,Shoulder Season,EE,20,22,1.1,158.35,Leisure,Direct,ZanziTours,Company C,3483.72,Transite,173,06/01/19,No Show
5,Loop Property,29/01/19,2019,Jan,Shoulder Season,SK,17,18,1.1,168.1,Group,Website,ZanziTours,Company A,3025.89,Transite,53,13/01/19,No Show
4,Michamvi Property,29/01/19,2019,Jan,Shoulder Season,BE,18,19,1.1,169.91,Leisure,Group,ZanziTours,Company C,3228.2,Transite,144,25/01/19,Confirmed
7,Mwezi Property,29/01/19,2019,Jan,Shoulder Season,IE,22,24,1.1,172.76,Group,OTA,ZanziTours,Company B,4146.28,Transite,53,24/01/19,No Show
3,Nur Property,29/01/19,2019,Jan,Shoulder Season,AE,17,18,1.1,191.66,Corporate,Direct,Oceanic Travels,,3449.9,Transite,83,19/01/19,No Show
1,Kasha Property,30/01/19,2019,Jan,Shoulder Season,SI,6,6,1,553.17,Business,OTA,TO Africa,Company C,3319,Transite,116,13/01/19,Confirmed
2,Casa Property,30/01/19,2019,Jan,Shoulder Season,IE,14,15,1.1,163.24,Corporate,Direct,Sunset Ltd,Company B,2448.53,Transite,29,03/01/19,No Show
6,Fun Property,30/01/19,2019,Jan,Shoulder Season,NL,20,22,1.1,166.56,Group,Direct,ZanziTours,Company B,3664.29,Transite,65,21/01/19,Canceled
5,Loop Property,30/01/19,2019,Jan,Shoulder Season,ZA,17,18,1.1,160.6,Group,Website,TO Africa,Company B,2890.83,Transite,5,07/01/19,Confirmed
4,Michamvi Property,30/01/19,2019,Jan,Shoulder Season,BG,18,19,1.1,191.42,Corporate,Direct,ZanziTours,,3636.98,Transite,94,29/01/19,Confirmed
7,Mwezi Property,30/01/19,2019,Jan,Shoulder Season,IN,22,24,1.1,162.01,Leisure,TA/TO,ZanziTours,Company C,3888.3,Transite,164,19/01/19,Canceled
3,Nur Property,30/01/19,2019,Jan,Shoulder Season,AT,17,18,1.1,156.17,Corporate,Group,Oceanic Travels,Company A,2811.14,Transite,92,11/01/19,No Show
1,Kasha Property,31/01/19,2019,Jan,Shoulder Season,UK,6,6,1,490.89,Business,OTA,Oceanic Travels,Company B,2945.34,Transite,139,18/01/19,Canceled
2,Casa Property,31/01/19,2019,Jan,Shoulder Season,BE,14,15,1.1,195.43,Corporate,Group,ZanziTours,Company B,2931.4,Transite,135,03/01/19,Canceled
6,Fun Property,31/01/19,2019,Jan,Shoulder Season,DE,20,21,1.1,153.06,Leisure,OTA,Oceanic Travels,,3214.25,Transite,65,02/01/19,Confirmed
5,Loop Property,31/01/19,2019,Jan,Shoulder Season,LV,17,18,1.1,179.68,Group,Direct,ZanziTours,,3234.18,Transite,38,27/01/19,Canceled
4,Michamvi Property,31/01/19,2019,Jan,Shoulder Season,LT,18,19,1.1,181.52,Business,Website,TO Africa,Company A,3448.9,Transite,11,21/01/19,Confirmed
7,Mwezi Property,31/01/19,2019,Jan,Shoulder Season,CN,22,24,1.1,168.53,Group,Group,TO Africa,Company B,4044.67,Transite,21,17/01/19,Canceled
3,Nur Property,31/01/19,2019,Jan,Shoulder Season,CH,17,18,1.1,159.65,Group,Website,TO Africa,Company B,2873.75,Transite,167,01/01/19,Canceled
1,Kasha Property,01/02/19,2019,Feb,Peak Season,SK,6,6,1,574.65,Group,TA/TO,TO Africa,Company B,3447.9,Transite,152,27/01/19,Canceled
2,Casa Property,01/02/19,2019,Feb,Peak Season,BR,14,15,1.1,248.86,Leisure,Website,Oceanic Travels,Company A,3732.95,Transite,85,05/01/19,No Show
6,Fun Property,01/02/19,2019,Feb,Peak Season,PL,20,22,1.1,202.35,Business,OTA,TO Africa,Company A,4451.72,Transite,131,11/01/19,Confirmed
5,Loop Property,01/02/19,2019,Feb,Peak Season,AT,17,18,1.1,204.91,Corporate,Direct,Oceanic Travels,Company A,3688.44,Transite,53,24/01/19,Canceled
4,Michamvi Property,01/02/19,2019,Feb,Peak Season,UK,18,19,1.1,193.72,Group,Direct,Oceanic Travels,Company B,3680.64,Transite,118,22/01/19,Canceled
7,Mwezi Property,01/02/19,2019,Feb,Peak Season,UK,22,24,1.1,241.82,Leisure,OTA,Oceanic Travels,Company A,5803.67,Transite,79,10/01/19,Confirmed
3,Nur Property,01/02/19,2019,Feb,Peak Season,DE,17,18,1.1,219.34,Leisure,Direct,ZanziTours,Company A,3948.14,Transite,49,15/01/19,No Show
1,Kasha Property,02/02/19,2019,Feb,Peak Season,BR,6,6,1,726.69,Corporate,Direct,Oceanic Travels,,4360.13,Transite,159,03/01/19,Confirmed
2,Casa Property,02/02/19,2019,Feb,Peak Season,NL,14,15,1.1,237.61,Business,Website,ZanziTours,Company A,3564.12,Transite,64,25/01/19,No Show
6,Fun Property,02/02/19,2019,Feb,Peak Season,CZ,20,22,1.1,222.88,Business,OTA,Sunset Ltd,Company A,4903.43,Transite,32,10/01/19,No Show
5,Loop Property,02/02/19,2019,Feb,Peak Season,NL,17,18,1.1,235.54,Leisure,TA/TO,ZanziTours,Company A,4239.67,Transite,54,08/01/19,Canceled
4,Michamvi Property,02/02/19,2019,Feb,Peak Season,EE,18,19,1.1,236.22,Leisure,OTA,TO Africa,Company B,4488.2,Transite,176,04/01/19,No Show
7,Mwezi Property,02/02/19,2019,Feb,Peak Season,BR,22,24,1.1,238.39,Corporate,TA/TO,ZanziTours,,5721.29,Transite,43,26/01/19,Confirmed
3,Nur Property,02/02/19,2019,Feb,Peak Season,PL,17,18,1.1,239.59,Leisure,Direct,Oceanic Travels,Company A,4312.68,Transite,92,23/01/19,Canceled
1,Kasha Property,03/02/19,2019,Feb,Peak Season,LT,6,6,1,667.09,Corporate,Group,ZanziTours,Company C,4002.53,Transite,48,29/01/19,Canceled
2,Casa Property,03/02/19,2019,Feb,Peak Season,SK,14,15,1.1,220.39,Leisure,TA/TO,TO Africa,Company C,3305.92,Transite,142,19/01/19,Confirmed
6,Fun Property,03/02/19,2019,Feb,Peak Season,IE,20,22,1.1,223.43,Business,Group,ZanziTours,Company A,4915.38,Transite,121,19/01/19,Canceled
5,Loop Property,03/02/19,2019,Feb,Peak Season,IE,17,18,1.1,227.68,Corporate,Website,Oceanic Travels,Company B,4098.19,Transite,27,05/01/19,Canceled
4,Michamvi Property,03/02/19,2019,Feb,Peak Season,EE,18,19,1.1,215.38,Corporate,OTA,TO Africa,Company C,4092.26,Transite,89,28/01/19,Confirmed
7,Mwezi Property,03/02/19,2019,Feb,Peak Season,CZ,22,24,1.1,233.79,Corporate,OTA,TO Africa,Company C,5610.99,Transite,94,06/01/19,No Show
3,Nur Property,03/02/19,2019,Feb,Peak Season,LU,17,18,1.1,235.8,Leisure,Website,Oceanic Travels,Company A,4244.42,Transite,9,21/01/19,No Show
1,Kasha Property,04/02/19,2019,Feb,Peak Season,CH,6,6,1,553.13,Group,Direct,ZanziTours,,3318.76,Transite,156,27/01/19,Canceled
2,Casa Property,04/02/19,2019,Feb,Peak Season,UK,14,15,1.1,211.08,Group,OTA,Sunset Ltd,,3166.25,Transite,94,07/01/19,No Show
6,Fun Property,04/02/19,2019,Feb,Peak Season,IE,20,22,1.1,226.51,Group,OTA,TO Africa,Company C,4983.15,Transite,60,23/01/19,No Show
5,Loop Property,04/02/19,2019,Feb,Peak Season,AE,17,18,1.1,210.57,Business,Group,TO Africa,Company B,3790.28,Transite,68,30/01/19,No Show
4,Michamvi Property,04/02/19,2019,Feb,Peak Season,BG,18,19,1.1,249.33,Corporate,OTA,TO Africa,Company B,4737.35,Transite,40,09/01/19,No Show
7,Mwezi Property,04/02/19,2019,Feb,Peak Season,DK,22,24,1.1,228.92,Group,OTA,ZanziTours,Company B,5494.17,Transite,110,14/01/19,No Show
3,Nur Property,04/02/19,2019,Feb,Peak Season,US,17,18,1.1,229.97,Leisure,OTA,Sunset Ltd,Company C,4139.39,Transite,83,05/01/19,Canceled
1,Kasha Property,05/02/19,2019,Feb,Peak Season,IE,6,6,1,613.81,Leisure,Direct,TO Africa,Company C,3682.84,Transite,162,27/01/19,Confirmed
2,Casa Property,05/02/19,2019,Feb,Peak Season,SK,14,15,1.1,203.87,Leisure,Direct,ZanziTours,Company B,3058.03,Transite,69,15/01/19,Confirmed
6,Fun Property,05/02/19,2019,Feb,Peak Season,AT,20,22,1.1,260.49,Business,OTA,Oceanic Travels,Company B,5730.7,Transite,77,24/01/19,No Show
5,Loop Property,05/02/19,2019,Feb,Peak Season,CN,17,18,1.1,249.21,Business,Website,Oceanic Travels,Company A,4485.7,Transite,142,01/02/19,Canceled
4,Michamvi Property,05/02/19,2019,Feb,Peak Season,BE,18,19,1.1,261.23,Group,OTA,ZanziTours,,4963.36,Transite,141,24/01/19,Confirmed
7,Mwezi Property,05/02/19,2019,Feb,Peak Season,CN,22,24,1.1,267.81,Business,OTA,Sunset Ltd,Company B,6427.52,Transite,154,09/01/19,Canceled
3,Nur Property,05/02/19,2019,Feb,Peak Season,IN,17,18,1.1,236.15,Corporate,Website,TO Africa,Company A,4250.72,Transite,97,07/01/19,No Show
1,Kasha Property,06/02/19,2019,Feb,Peak Season,BE,6,6,1,574.82,Corporate,TA/TO,Oceanic Travels,,3448.9,Transite,152,18/01/19,Canceled
2,Casa Property,06/02/19,2019,Feb,Peak Season,UK,14,15,1.1,242.46,Corporate,Website,ZanziTours,Company B,3636.89,Transite,139,10/01/19,Confirmed
6,Fun Property,06/02/19,2019,Feb,Peak Season,CA,20,22,1.1,245.73,Group,Direct,Sunset Ltd,Company B,5406,Transite,46,13/01/19,Canceled
5,Loop Property,06/02/19,2019,Feb,Peak Season,UK,17,18,1.1,205.82,Leisure,Corporate,Oceanic Travels,Company A,3704.79,Transite,52,25/01/19,No Show
4,Michamvi Property,06/02/19,2019,Feb,Peak Season,SI,18,19,1.1,218.26,Business,Website,Oceanic Travels,Company C,4146.87,Transite,78,20/01/19,No Show
7,Mwezi Property,06/02/19,2019,Feb,Peak Season,NL,22,24,1.1,209.49,Business,Website,Sunset Ltd,Company A,5027.67,Transite,134,21/01/19,Canceled
3,Nur Property,06/02/19,2019,Feb,Peak Season,SI,17,18,1.1,207.41,Business,OTA,Oceanic Travels,Company B,3733.43,Transite,157,30/01/19,Canceled
1,Kasha Property,07/02/19,2019,Feb,Peak Season,BE,6,6,1,611.97,Group,Group,Oceanic Travels,Company C,3671.82,Transite,91,11/01/19,No Show
2,Casa Property,07/02/19,2019,Feb,Peak Season,AT,14,15,1.1,237.21,Group,TA/TO,TO Africa,Company A,3558.16,Transite,125,14/01/19,Confirmed
6,Fun Property,07/02/19,2019,Feb,Peak Season,DK,20,22,1.1,206.81,Group,TA/TO,TO Africa,Company B,4549.77,Transite,120,24/01/19,No Show
5,Loop Property,07/02/19,2019,Feb,Peak Season,SK,17,18,1.1,219.3,Group,Website,Sunset Ltd,Company B,3947.45,Transite,17,17/01/19,No Show
4,Michamvi Property,07/02/19,2019,Feb,Peak Season,LU,18,19,1.1,198.32,Corporate,OTA,ZanziTours,Company B,3768.15,Transite,151,25/01/19,No Show
7,Mwezi Property,07/02/19,2019,Feb,Peak Season,IE,22,24,1.1,210.17,Leisure,Website,ZanziTours,Company A,5044.16,Transite,163,28/01/19,Canceled
3,Nur Property,07/02/19,2019,Feb,Peak Season,AE,17,18,1.1,240.4,Group,Direct,TO Africa,Company C,4327.24,Transite,24,12/01/19,Canceled
1,Kasha Property,08/02/19,2019,Feb,Peak Season,SI,6,6,1,587.79,Corporate,Website,Sunset Ltd,Company C,3526.75,Transite,138,05/02/19,Confirmed
2,Casa Property,08/02/19,2019,Feb,Peak Season,JP,14,15,1.1,189.74,Leisure,OTA,ZanziTours,Company B,2846.14,Transite,72,13/01/19,Confirmed
6,Fun Property,08/02/19,2019,Feb,Peak Season,AU,20,22,1.1,190.87,Leisure,OTA,ZanziTours,Company A,4199.2,Transite,84,17/01/19,Canceled
5,Loop Property,08/02/19,2019,Feb,Peak Season,DK,17,18,1.1,247.93,Corporate,OTA,Sunset Ltd,,4462.78,Transite,32,26/01/19,Canceled
4,Michamvi Property,08/02/19,2019,Feb,Peak Season,IN,18,19,1.1,215.72,Business,Website,Oceanic Travels,,4098.75,Transite,171,20/01/19,Canceled
