hotel_id,Hotel Property,Arrival Date,Year,Arrival Months,Seasons,country,available Rooms,Room Sold,occupancy,ADR,market_segment,distribution_channel,to_name,company,Revenue,customer_type,lead_time,reservation_status_date,Reservation Status,Projected PickUp 
2,Casa Property,12/06/18,2018,Jun,Shoulder Season,CH,14,14,1,147.05,Corporate,Direct,ZanziTours,Company A,2058.68,Transient,87,11/04/19,Confirmed,13
6,Fun Property,12/06/18,2018,Jun,Shoulder Season,NL,20,22,1.1,153.23,Leisure,Website,ZanziTours,Company C,3370.97,Transient,15,23/06/19,Confirmed,12
5,Loop Property,12/06/18,2018,Jun,Shoulder Season,DE,17,18,1.1,163.39,Group,Website,Sunset Ltd,Company B,2941.07,Transient,24,15/06/19,Confirmed,14
4,Michamvi Property,12/06/18,2018,Jun,Shoulder Season,DE,18,19,1.1,169.45,Group,Website,Oceanic Travels,Company C,3219.62,Transient,0,10/07/19,Confirmed,11
7,Mwezi Property,12/06/18,2018,Jun,Shoulder Season,DE,22,20,0.9,168.44,Business,OTA,ZanziTours,Company A,3368.7,Transient,7,04/07/19,Confirmed,14
3,Nur Property,12/06/18,2018,Jun,Shoulder Season,IN,17,18,1.1,154.21,Business,OTA,TO Africa,Company A,2775.77,Transient,36,06/06/19,Confirmed,14
1,Kasha Property,13/06/18,2018,Jun,Shoulder Season,CN,6,5,0.8,508.06,Leisure,TA/TO,Oceanic Travels,,2540.31,Transient,57,17/05/19,Confirmed,12
2,Casa Property,13/06/18,2018,Jun,Shoulder Season,LV,14,15,1.1,163.12,Corporate,TA/TO,ZanziTours,,2446.77,Transient,161,03/02/19,Confirmed,11
6,Fun Property,13/06/18,2018,Jun,Shoulder Season,IN,20,20,1,167.67,Leisure,Direct,TO Africa,Company C,3353.32,Transient,152,13/02/19,Confirmed,14
5,Loop Property,13/06/18,2018,Jun,Shoulder Season,AE,17,17,1,157.61,Business,TA/TO,Oceanic Travels,,2679.36,Transient,122,16/03/19,Confirmed,12
4,Michamvi Property,13/06/18,2018,Jun,Shoulder Season,NL,18,19,1.1,150.86,Business,OTA,TO Africa,Company A,2866.33,Transient,211,18/12/18,Confirmed,13
7,Mwezi Property,13/06/18,2018,Jun,Shoulder Season,DE,22,24,1.1,163.53,Leisure,TA/TO,ZanziTours,Company A,3924.83,Transient,5,13/07/19,Confirmed,10
3,Nur Property,13/06/18,2018,Jun,Shoulder Season,LU,17,14,0.8,137.76,Business,OTA,ZanziTours,Company A,1928.57,Transient,157,12/02/19,Confirmed,14
1,Kasha Property,14/06/18,2018,Jun,Shoulder Season,BG,6,6,1,418.81,Group,Direct,ZanziTours,Company C,2512.85,Transient,4,16/07/19,Confirmed,13
2,Casa Property,14/06/18,2018,Jun,Shoulder Season,AT,14,15,1.1,144.22,Business,OTA,ZanziTours,Company C,2163.37,Transient,289,05/10/18,Confirmed,10
6,Fun Property,14/06/18,2018,Jun,Shoulder Season,CH,20,21,1.1,160.24,Business,OTA,TO Africa,Company B,3365.07,Transient,2,20/07/19,Confirmed,11
5,Loop Property,14/06/18,2018,Jun,Shoulder Season,US,17,18,1.1,148.63,Leisure,OTA,Sunset Ltd,Company C,2675.38,Transient,5,18/07/19,Confirmed,10
4,Michamvi Property,14/06/18,2018,Jun,Shoulder Season,BR,18,19,1.1,162.09,Business,Direct,Sunset Ltd,,3079.7,Transient,237,29/11/18,Confirmed,10
7,Mwezi Property,14/06/18,2018,Jun,Shoulder Season,PL,22,24,1.1,132.1,Leisure,OTA,Oceanic Travels,Company C,3170.42,Contract,67,19/05/19,Confirmed,12
3,Nur Property,14/06/18,2018,Jun,Shoulder Season,IE,17,18,1.1,177.87,Group,Group,ZanziTours,,3201.66,Transient,0,26/07/19,Confirmed,15
1,Kasha Property,15/06/18,2018,Jun,Shoulder Season,RO,6,5,0.8,461.2,Business,Direct,TO Africa,Company C,2305.99,Transient,68,20/05/19,Confirmed,12
2,Casa Property,15/06/18,2018,Jun,Shoulder Season,LT,14,15,1.1,152.43,Corporate,Website,ZanziTours,Company B,2286.46,Transient,122,28/03/19,Confirmed,13
6,Fun Property,15/06/18,2018,Jun,Shoulder Season,CN,20,22,1.1,141.87,Corporate,OTA,Oceanic Travels,Company B,3121.17,Transient,51,08/06/19,Confirmed,13
5,Loop Property,15/06/18,2018,Jun,Shoulder Season,AT,17,17,1,158.89,Business,OTA,TO Africa,Company A,2701.15,Transient,56,04/06/19,Confirmed,12
4,Michamvi Property,15/06/18,2018,Jun,Shoulder Season,JP,18,19,1.1,156.43,Business,OTA,Oceanic Travels,Company B,2972.23,Transient,2,29/07/19,Confirmed,10
7,Mwezi Property,15/06/18,2018,Jun,Shoulder Season,CA,22,21,1,152.72,Group,OTA,Sunset Ltd,Company A,3207.22,Faune and Flore,37,25/05/20,Confirmed,14
3,Nur Property,15/06/18,2018,Jun,Shoulder Season,LU,17,18,1.1,164.19,Group,OTA,Sunset Ltd,,2955.48,Faune and Flore,63,30/04/20,Confirmed,13
1,Kasha Property,16/06/18,2018,Jun,Shoulder Season,AT,6,6,1,461.87,Group,Direct,ZanziTours,Company B,2771.23,Faune and Flore,140,14/02/20,Confirmed,14
2,Casa Property,16/06/18,2018,Jun,Shoulder Season,EE,14,13,0.9,178.71,Group,TA/TO,TO Africa,,2323.28,Faune and Flore,163,23/01/20,Confirmed,15
6,Fun Property,16/06/18,2018,Jun,Shoulder Season,DK,20,20,1,150.89,Leisure,Website,Sunset Ltd,Company C,3017.78,Faune and Flore,64,02/05/20,Confirmed,15
5,Loop Property,16/06/18,2018,Jun,Shoulder Season,NL,17,17,1,160.19,Corporate,Group,TO Africa,Company A,2723.22,Faune and Flore,109,19/03/20,Confirmed,12
4,Michamvi Property,16/06/18,2018,Jun,Shoulder Season,NL,18,19,1.1,140.77,Leisure,Group,Oceanic Travels,Company B,2674.71,Faune and Flore,4,03/07/20,Confirmed,14
7,Mwezi Property,16/06/18,2018,Jun,Shoulder Season,EE,22,23,1,138.46,Business,OTA,ZanziTours,,3184.66,Escape TrAVEL,1,07/07/20,Confirmed,14
3,Nur Property,16/06/18,2018,Jun,Shoulder Season,IE,17,18,1.1,178.26,Business,Group,Sunset Ltd,,3208.66,Escape TrAVEL,203,19/12/19,Confirmed,11
1,Kasha Property,17/06/18,2018,Jun,Shoulder Season,SI,6,6,1,489.55,Corporate,TA/TO,TO Africa,,2937.31,Escape TrAVEL,19,21/06/20,Confirmed,15
2,Casa Property,17/06/18,2018,Jun,Shoulder Season,LU,14,15,1.1,128.84,Corporate,OTA,TO Africa,Company C,1932.53,Escape TrAVEL,6,05/07/20,Confirmed,15
6,Fun Property,17/06/18,2018,Jun,Shoulder Season,DE,20,19,1,139.03,Corporate,Website,Sunset Ltd,Company A,2641.48,Escape TrAVEL,274,12/10/19,Confirmed,11
5,Loop Property,17/06/18,2018,Jun,Shoulder Season,BR,17,15,0.9,155.95,Corporate,TA/TO,TO Africa,Company B,2339.32,Escape TrAVEL,5,08/07/20,Confirmed,12
4,Michamvi Property,17/06/18,2018,Jun,Shoulder Season,SG,18,19,1.1,166.38,Corporate,Direct,Oceanic Travels,Company A,3161.22,Escape TrAVEL,19,25/06/20,Confirmed,11
7,Mwezi Property,17/06/18,2018,Jun,Shoulder Season,CN,22,19,0.9,186.14,Group,OTA,ZanziTours,,3536.7,Escape TrAVEL,40,05/06/20,Confirmed,12
3,Nur Property,17/06/18,2018,Jun,Shoulder Season,UK,17,18,1.1,154.73,Leisure,OTA,Sunset Ltd,,2785.21,A+M Travel,15,01/07/20,Confirmed,15
1,Kasha Property,18/06/18,2018,Jun,Shoulder Season,HU,6,6,1,459.91,Corporate,Website,TO Africa,Company B,2759.47,A+M Travel,4,13/07/20,Confirmed,15
2,Casa Property,18/06/18,2018,Jun,Shoulder Season,SI,14,15,1.1,161.62,Leisure,Group,Oceanic Travels,Company A,2424.25,A+M Travel,2,16/07/20,Confirmed,11
6,Fun Property,18/06/18,2018,Jun,Shoulder Season,UK,20,21,1.1,151.23,Leisure,OTA,ZanziTours,Company C,3175.77,A+M Travel,203,29/12/19,Confirmed,13
5,Loop Property,18/06/18,2018,Jun,Shoulder Season,LU,17,16,0.9,139.33,Corporate,Direct,ZanziTours,Company B,2229.3,A+M Travel,6,14/07/20,Confirmed,15
4,Michamvi Property,18/06/18,2018,Jun,Shoulder Season,FR,18,19,1.1,129.76,Business,Direct,Sunset Ltd,,2465.44,A+M Travel,4,17/07/20,Confirmed,12
7,Mwezi Property,18/06/18,2018,Jun,Shoulder Season,CZ,22,24,1.1,153.09,Group,TA/TO,Sunset Ltd,Company B,3674.12,A+M Travel,45,07/06/20,Confirmed,12
3,Nur Property,18/06/18,2018,Jun,Shoulder Season,UK,17,18,1.1,153.32,Business,Website,Sunset Ltd,Company B,2759.83,Good bye ZNZ,135,10/03/20,Confirmed,12
1,Kasha Property,19/06/18,2018,Jun,Shoulder Season,FR,6,6,1,473.86,Corporate,Group,ZanziTours,Company A,2843.19,Concept Reisen,91,24/04/20,Confirmed,11
2,Casa Property,19/06/18,2018,Jun,Shoulder Season,AT,14,15,1.1,147.43,Group,Website,TO Africa,Company C,2211.46,Concept Reisen,23,02/07/20,Confirmed,14
6,Fun Property,19/06/18,2018,Jun,Shoulder Season,ZA,20,18,0.9,160.16,Corporate,TA/TO,Oceanic Travels,Company A,2882.91,Concept Reisen,121,27/03/20,Confirmed,15
5,Loop Property,19/06/18,2018,Jun,Shoulder Season,UK,17,18,1.1,161.04,Corporate,OTA,Oceanic Travels,Company C,2898.74,Sergenti big Cat,37,20/06/20,Confirmed,14
4,Michamvi Property,19/06/18,2018,Jun,Shoulder Season,DE,18,19,1.1,153.42,Leisure,OTA,TO Africa,Company A,2914.92,Sergenti big Cat,11,17/07/20,Confirmed,11
7,Mwezi Property,19/06/18,2018,Jun,Shoulder Season,SI,22,24,1.1,145.84,Business,Corporate,TO Africa,,3500.22,Sergenti big Cat,118,02/04/20,Confirmed,15
3,Nur Property,19/06/18,2018,Jun,Shoulder Season,EE,17,17,1,162.83,Leisure,Website,Sunset Ltd,Company B,2768.17,Sergenti big Cat,377,19/07/19,Confirmed,11
1,Kasha Property,20/06/18,2018,Jun,Shoulder Season,LV,6,6,1,434.72,Group,Group,TO Africa,Company A,2608.32,Sergenti big Cat,245,29/11/19,Confirmed,12
2,Casa Property,20/06/18,2018,Jun,Shoulder Season,DE,14,15,1.1,143.5,Leisure,Direct,Oceanic Travels,Company C,2152.46,Transient,180,02/01/21,Confirmed,13
6,Fun Property,20/06/18,2018,Jun,Shoulder Season,DK,20,22,1.1,174.29,Corporate,OTA,Sunset Ltd,Company C,3834.42,Transient,29,03/06/21,Confirmed,13
5,Loop Property,20/06/18,2018,Jun,Shoulder Season,IE,17,16,0.9,137.56,Leisure,Direct,Oceanic Travels,Company B,2200.94,Transient,102,23/03/21,Confirmed,11
4,Michamvi Property,20/06/18,2018,Jun,Shoulder Season,CZ,18,19,1.1,142.38,Corporate,TA/TO,ZanziTours,,2705.22,Transient,5,29/06/21,Confirmed,11
7,Mwezi Property,20/06/18,2018,Jun,Shoulder Season,CA,22,24,1.1,136.92,Business,Direct,Oceanic Travels,Company B,3286.08,Transient,85,11/04/21,Confirmed,12
3,Nur Property,20/06/18,2018,Jun,Shoulder Season,IE,17,18,1.1,177.46,Group,TA/TO,Sunset Ltd,Company B,3194.19,Transient,133,23/02/21,Confirmed,15
1,Kasha Property,21/06/18,2018,Jun,Shoulder Season,LV,6,6,1,451.96,Corporate,Direct,Oceanic Travels,Company A,2711.79,Transient,115,14/03/21,Confirmed,12
2,Casa Property,21/06/18,2018,Jun,Shoulder Season,NL,14,14,1,170.2,Corporate,Direct,Sunset Ltd,Company B,2382.77,Transient,103,27/03/21,Confirmed,11
6,Fun Property,21/06/18,2018,Jun,Shoulder Season,CN,20,22,1.1,164.87,Leisure,OTA,TO Africa,Company C,3627.22,Transient,12,27/06/21,Confirmed,13
5,Loop Property,21/06/18,2018,Jun,Shoulder Season,CH,17,18,1.1,172.26,Business,Direct,Sunset Ltd,,3100.71,Transient,89,12/04/21,Confirmed,16
4,Michamvi Property,21/06/18,2018,Jun,Shoulder Season,SK,18,19,1.1,138.54,Business,TA/TO,TO Africa,Company C,2632.26,Transient,67,05/05/21,Confirmed,13
7,Mwezi Property,21/06/18,2018,Jun,Shoulder Season,AU,22,24,1.1,164.15,Business,OTA,ZanziTours,Company C,3939.67,Transient,172,21/01/21,Confirmed,11
3,Nur Property,21/06/18,2018,Jun,Shoulder Season,DK,17,18,1.1,172.09,Leisure,OTA,Sunset Ltd,Company C,3097.58,Transient,99,05/04/21,Confirmed,14
1,Kasha Property,22/06/18,2018,Jun,Shoulder Season,IN,6,6,1,505.22,Leisure,OTA,Oceanic Travels,Company A,3031.3,Transient,122,14/03/21,Confirmed,14
2,Casa Property,22/06/18,2018,Jun,Shoulder Season,RO,14,15,1.1,173.83,Business,Group,TO Africa,Company B,2607.48,TransientParty,88,18/04/21,Confirmed,11
6,Fun Property,22/06/18,2018,Jun,Shoulder Season,LT,20,21,1.1,165.83,Leisure,Group,TO Africa,Company A,3482.49,Transient,4,12/07/21,Confirmed,15
5,Loop Property,22/06/18,2018,Jun,Shoulder Season,RO,17,18,1.1,171.2,Group,OTA,Sunset Ltd,Company B,3081.55,Transient,1,16/07/21,Confirmed,11
4,Michamvi Property,22/06/18,2018,Jun,Shoulder Season,CN,18,19,1.1,184.99,Group,Website,Sunset Ltd,Company B,3514.89,Transient,51,28/05/21,Confirmed,16
7,Mwezi Property,22/06/18,2018,Jun,Shoulder Season,BE,22,22,1,138.79,Business,Direct,ZanziTours,Company B,3053.49,Transient,45,04/06/21,Confirmed,12
3,Nur Property,22/06/18,2018,Jun,Shoulder Season,CA,17,15,0.9,145.67,Group,Website,Oceanic Travels,Company C,2185.08,Transient,40,10/06/21,Confirmed,14
1,Kasha Property,23/06/18,2018,Jun,Shoulder Season,CH,6,6,1,469.99,Group,OTA,Oceanic Travels,Company A,2819.91,Contract,8,13/07/21,Confirmed,12
2,Casa Property,23/06/18,2018,Jun,Shoulder Season,IE,14,15,1.1,171.5,Group,TA/TO,TO Africa,,2572.43,Transient,93,20/04/21,Confirmed,13
6,Fun Property,23/06/18,2018,Jun,Shoulder Season,UK,20,20,1,140.39,Group,OTA,Sunset Ltd,Company C,2807.75,Transient,145,28/02/21,Confirmed,11
5,Loop Property,23/06/18,2018,Jun,Shoulder Season,CA,17,16,0.9,174.24,Business,OTA,ZanziTours,Company B,2787.8,Transient,23,01/07/21,Confirmed,16
4,Michamvi Property,23/06/18,2018,Jun,Shoulder Season,CH,18,19,1.1,145.24,Corporate,TA/TO,ZanziTours,Company C,2759.55,Transient,308,20/09/20,Confirmed,14
7,Mwezi Property,23/06/18,2018,Jun,Shoulder Season,NL,22,24,1.1,133.67,Corporate,Website,Oceanic Travels,,3208.17,Transient,56,31/05/21,Confirmed,12
3,Nur Property,23/06/18,2018,Jun,Shoulder Season,SK,17,16,0.9,152.86,Leisure,Website,Sunset Ltd,Company C,2445.72,Transient,183,25/01/21,Confirmed,15
1,Kasha Property,24/06/18,2018,Jun,Shoulder Season,NL,6,6,1,401.52,Leisure,OTA,Oceanic Travels,Company A,2409.09,Transient,11,17/07/21,Confirmed,13
2,Casa Property,24/06/18,2018,Jun,Shoulder Season,EE,14,15,1.1,150.2,Leisure,OTA,ZanziTours,Company B,2253,Transient,90,30/04/21,Confirmed,16
6,Fun Property,24/06/18,2018,Jun,Shoulder Season,UK,20,19,1,162.9,Corporate,OTA,Sunset Ltd,Company A,3095.12,Transient,33,27/06/21,Confirmed,16
5,Loop Property,24/06/18,2018,Jun,Shoulder Season,UK,17,18,1.1,130.22,Leisure,Direct,Oceanic Travels,Company B,2344.04,Transient,9,22/07/21,Confirmed,16
4,Michamvi Property,24/06/18,2018,Jun,Shoulder Season,DK,18,19,1.1,172,Group,Direct,Sunset Ltd,Company B,3268.09,Transient,197,16/12/21,Confirmed,16
7,Mwezi Property,24/06/18,2018,Jun,Shoulder Season,SI,22,21,1,175.63,Business,Direct,Sunset Ltd,Company C,3688.14,Transient,34,29/05/22,Confirmed,15
3,Nur Property,24/06/18,2018,Jun,Shoulder Season,PL,17,18,1.1,170.69,Leisure,TA/TO,Oceanic Travels,Company B,3072.48,Transient,78,16/04/22,Confirmed,16
1,Kasha Property,25/06/18,2018,Jun,Shoulder Season,SG,6,6,1,465.31,Corporate,OTA,ZanziTours,,2791.87,Transient,81,14/04/22,Confirmed,16
2,Casa Property,25/06/18,2018,Jun,Shoulder Season,JP,14,15,1.1,152.21,Leisure,Group,Sunset Ltd,Company B,2283.1,Transient,73,23/04/22,Confirmed,13
6,Fun Property,25/06/18,2018,Jun,Shoulder Season,SI,20,19,1,140.12,Corporate,OTA,Sunset Ltd,,2662.31,Transient,30,06/06/22,Confirmed,13
5,Loop Property,25/06/18,2018,Jun,Shoulder Season,BE,17,18,1.1,174.13,Leisure,OTA,ZanziTours,Company C,3134.28,Contract,54,14/05/22,Confirmed,16
4,Michamvi Property,25/06/18,2018,Jun,Shoulder Season,IN,18,19,1.1,176.34,Group,Website,TO Africa,Company B,3350.54,Transient,112,18/03/22,Confirmed,16
7,Mwezi Property,25/06/18,2018,Jun,Shoulder Season,ZA,22,24,1.1,141.02,Group,Direct,Oceanic Travels,Company B,3384.57,Transient,21,18/06/22,Confirmed,14
3,Nur Property,25/06/18,2018,Jun,Shoulder Season,UK,17,18,1.1,155.66,Group,Website,Sunset Ltd,Company B,2801.91,Transient,37,03/06/22,Confirmed,12
1,Kasha Property,26/06/18,2018,Jun,Shoulder Season,AU,6,6,1,522.43,Corporate,TA/TO,Oceanic Travels,Company A,3134.55,Transient,4,07/07/22,Confirmed,12
2,Casa Property,26/06/18,2018,Jun,Shoulder Season,NL,14,15,1.1,168.62,Business,Direct,TO Africa,,2529.29,Transient,245,09/11/21,Confirmed,13
6,Fun Property,26/06/18,2018,Jun,Shoulder Season,FR,20,18,0.9,148.18,Group,Group,TO Africa,,2667.19,Transient,169,25/01/22,Confirmed,16
5,Loop Property,26/06/18,2018,Jun,Shoulder Season,AT,17,18,1.1,149.05,Corporate,OTA,Oceanic Travels,Company C,2682.82,Transient,160,04/02/22,Confirmed,15
4,Michamvi Property,26/06/18,2018,Jun,Shoulder Season,UK,18,19,1.1,145.01,Leisure,Website,ZanziTours,,2755.1,Transient,83,23/04/22,Confirmed,15
7,Mwezi Property,26/06/18,2018,Jun,Shoulder Season,CZ,22,20,0.9,175.2,Business,OTA,ZanziTours,Company C,3503.98,Transient,48,29/05/22,Confirmed,15
3,Nur Property,26/06/18,2018,Jun,Shoulder Season,CH,17,17,1,152.94,Business,OTA,Oceanic Travels,Company C,2599.9,Transient,25,22/06/22,Confirmed,14
1,Kasha Property,27/06/18,2018,Jun,Shoulder Season,US,6,6,1,442.89,Leisure,TA/TO,Sunset Ltd,Company C,2657.34,Transient,46,02/06/22,Confirmed,13
2,Casa Property,27/06/18,2018,Jun,Shoulder Season,DK,14,15,1.1,161.31,Group,Direct,TO Africa,Company B,2419.63,Transient,9,10/07/22,Confirmed,13
6,Fun Property,27/06/18,2018,Jun,Shoulder Season,CA,20,19,1,154.66,Group,OTA,Oceanic Travels,Company A,2938.62,Transient,8,12/07/22,Confirmed,13
5,Loop Property,27/06/18,2018,Jun,Shoulder Season,NL,17,18,1.1,140.59,Leisure,OTA,Oceanic Travels,Company C,2530.65,Transient,44,07/06/22,Confirmed,15
4,Michamvi Property,27/06/18,2018,Jun,Shoulder Season,LU,18,19,1.1,164.73,Leisure,OTA,Oceanic Travels,,3129.81,Transient,36,16/06/22,Confirmed,12
7,Mwezi Property,27/06/18,2018,Jun,Shoulder Season,PL,22,24,1.1,172.01,Corporate,Direct,ZanziTours,,4128.27,Transient,159,14/02/22,Confirmed,16
3,Nur Property,27/06/18,2018,Jun,Shoulder Season,NL,17,18,1.1,147.12,Leisure,OTA,Oceanic Travels,Company B,2648.17,Transient,69,16/05/22,Confirmed,16
1,Kasha Property,28/06/18,2018,Jun,Shoulder Season,SG,6,5,0.8,545.11,Corporate,Direct,TO Africa,Company C,2725.57,Transient,21,04/07/22,Confirmed,14
2,Casa Property,28/06/18,2018,Jun,Shoulder Season,PL,14,15,1.1,169.6,Leisure,Direct,Sunset Ltd,Company A,2543.94,Transient,33,23/06/22,Confirmed,15
6,Fun Property,28/06/18,2018,Jun,Shoulder Season,IE,20,18,0.9,147.06,Corporate,OTA,Oceanic Travels,,2647.17,Transient,21,06/07/22,Confirmed,12
5,Loop Property,28/06/18,2018,Jun,Shoulder Season,CH,17,18,1.1,151.39,Leisure,Group,Sunset Ltd,Company C,2725.09,Transient,128,22/03/22,Confirmed,12
4,Michamvi Property,28/06/18,2018,Jun,Shoulder Season,BE,18,19,1.1,163.15,Leisure,TA/TO,ZanziTours,Company C,3099.81,Transient,110,10/04/22,Confirmed,15
7,Mwezi Property,28/06/18,2018,Jun,Shoulder Season,LV,22,24,1.1,140.78,Business,Corporate,ZanziTours,Company A,3378.61,Transient,0,30/07/22,Confirmed,13
3,Nur Property,28/06/18,2018,Jun,Shoulder Season,IE,17,18,1.1,148.67,Group,OTA,ZanziTours,Company C,2676.03,Transient,1,30/07/22,Confirmed,14
1,Kasha Property,29/06/18,2018,Jun,Shoulder Season,LU,6,6,1,468.66,Leisure,Group,Oceanic Travels,Company A,2811.97,Tanzania Advanture,67,26/03/14,Confirmed,4
2,Casa Property,29/06/18,2018,Jun,Shoulder Season,CN,14,15,1.1,154.13,Leisure,Direct,Sunset Ltd,Company C,2311.93,Tanzania Advanture,41,22/04/14,Confirmed,2
6,Fun Property,29/06/18,2018,Jun,Shoulder Season,PL,20,22,1.1,150.24,Corporate,OTA,Oceanic Travels,Company B,3305.29,Tanzania Advanture,179,06/12/13,Confirmed,0
5,Loop Property,29/06/18,2018,Jun,Shoulder Season,LT,17,17,1,173.77,Leisure,TA/TO,Oceanic Travels,Company C,2954.02,Escape TrAVEL,27,08/05/14,Confirmed,2
4,Michamvi Property,29/06/18,2018,Jun,Shoulder Season,AT,18,19,1.1,160.98,Corporate,Website,Sunset Ltd,Company A,3058.6,Concept Reisen,18,18/05/14,Confirmed,1
7,Mwezi Property,29/06/18,2018,Jun,Shoulder Season,NL,22,24,1.1,147.66,Group,Direct,Oceanic Travels,Company C,3543.72,Concept Reisen,182,06/12/13,Confirmed,2
3,Nur Property,29/06/18,2018,Jun,Shoulder Season,DE,17,18,1.1,142.8,Corporate,Website,TO Africa,,2570.38,Concept Reisen,0,07/06/14,Confirmed,1
1,Kasha Property,30/06/18,2018,Jun,Shoulder Season,UK,6,6,1,553.79,Corporate,Website,TO Africa,Company B,3322.72,Concept Reisen,22,17/05/14,Confirmed,0
2,Casa Property,30/06/18,2018,Jun,Shoulder Season,BR,14,13,0.9,146.18,Business,Group,TO Africa,Company B,1900.32,Concept Reisen,3,06/06/14,Confirmed,3
6,Fun Property,30/06/18,2018,Jun,Shoulder Season,DK,20,21,1.1,153.96,Business,OTA,Oceanic Travels,Company C,3233.06,Sergenti big Cat,18,23/05/14,Confirmed,2
5,Loop Property,30/06/18,2018,Jun,Shoulder Season,NL,17,18,1.1,151.02,Leisure,OTA,Oceanic Travels,,2718.45,Sergenti big Cat,92,11/03/14,Confirmed,3
4,Michamvi Property,30/06/18,2018,Jun,Shoulder Season,SK,18,17,0.9,166.22,Business,Website,Oceanic Travels,,2825.81,Sergenti big Cat,16,27/05/14,Confirmed,3
7,Mwezi Property,30/06/18,2018,Jun,Shoulder Season,CA,22,24,1.1,156.39,Leisure,Website,TO Africa,,3753.29,Leopard Travel,71,03/04/14,Confirmed,4
3,Nur Property,30/06/18,2018,Jun,Shoulder Season,CA,17,18,1.1,156.21,Corporate,Website,ZanziTours,Company C,2811.72,Leopard Travel,4,10/06/14,Confirmed,4
1,Kasha Property,01/07/18,2018,Jul,Peak Season,UK,6,6,1,589.76,Corporate,TA/TO,Oceanic Travels,,3538.55,Zeinth Tours,256,02/10/13,Confirmed,4
2,Casa Property,01/07/18,2018,Jul,Peak Season,DE,14,15,1.1,182.97,Corporate,OTA,Oceanic Travels,,2744.58,Zeinth Tours,21,26/05/14,Confirmed,1
6,Fun Property,01/07/18,2018,Jul,Peak Season,IN,20,22,1.1,209.69,Corporate,OTA,TO Africa,Company A,4613.27,Zeinth Tours,69,09/04/14,Confirmed,0
5,Loop Property,01/07/18,2018,Jul,Peak Season,FR,17,18,1.1,208.3,Leisure,Group,Sunset Ltd,Company C,3749.43,Tanzania Advanture,40,09/05/14,Confirmed,1
4,Michamvi Property,01/07/18,2018,Jul,Peak Season,PL,18,19,1.1,185.02,Group,TA/TO,Oceanic Travels,Company C,3515.37,Tanzania Advanture,91,20/03/14,Confirmed,3
7,Mwezi Property,01/07/18,2018,Jul,Peak Season,DE,22,24,1.1,225.93,Leisure,OTA,ZanziTours,Company C,5422.2,Tanzania Advanture,87,25/03/14,Confirmed,1
3,Nur Property,01/07/18,2018,Jul,Peak Season,CN,17,18,1.1,202.26,Group,Group,Sunset Ltd,,3640.66,Tanzania Advanture,262,02/10/13,Confirmed,4
1,Kasha Property,02/07/18,2018,Jul,Peak Season,IE,6,6,1,546.66,Leisure,OTA,TO Africa,,3279.94,Tanzania Advanture,301,25/08/13,Confirmed,3
2,Casa Property,02/07/18,2018,Jul,Peak Season,DK,14,15,1.1,217.97,Business,OTA,TO Africa,Company A,3269.51,Mount Kaliminjro  Safary,49,05/05/14,Confirmed,4
6,Fun Property,02/07/18,2018,Jul,Peak Season,LU,20,22,1.1,200.55,Leisure,OTA,ZanziTours,Company A,4412.03,Mount Kaliminjro  Safary,233,03/11/13,Confirmed,3
5,Loop Property,02/07/18,2018,Jul,Peak Season,CN,17,18,1.1,195.67,Leisure,Direct,TO Africa,Company C,3522.15,Escape TrAVEL,199,08/12/13,Confirmed,1
4,Michamvi Property,02/07/18,2018,Jul,Peak Season,JP,18,19,1.1,177.83,Group,OTA,Oceanic Travels,Company A,3378.79,Escape TrAVEL,8,18/06/14,Confirmed,1
7,Mwezi Property,02/07/18,2018,Jul,Peak Season,BE,22,24,1.1,171.96,Leisure,OTA,Sunset Ltd,Company B,4126.94,Escape TrAVEL,30,28/05/14,Confirmed,2
